"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","response","task","test_trial"
"","","","","","html-keyboard-response","192","286577","0.0-5.0-0.27","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","193","288854","0.0-5.0-1.27","2276","[""videos/fast_med_c6_tan_mirror.mov""]","f","response","false"
"","","","","","html-keyboard-response","194","289857","0.0-5.0-0.28","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","195","291430","0.0-5.0-1.28","1572","[""videos/med_low_c5_purple_mirror.mov""]","j","response","false"
"","","","","","html-keyboard-response","196","291932","0.0-5.0-0.29","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","197","294738","0.0-5.0-1.29","2805","[""videos/fast_low_c14_tan.mov""]","f","response","false"
"","","","","","html-keyboard-response","198","295490","0.0-5.0-0.30","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","199","297539","0.0-5.0-1.30","2047","[""videos/fast_low_c17_tan_mirror.mov""]","j","response","false"
"","","","","","html-keyboard-response","200","298291","0.0-5.0-0.31","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","201","300044","0.0-5.0-1.31","1752","[""videos/slow_high_c2_pink.mov""]","f","response","false"
"","","","","","html-keyboard-response","202","301046","0.0-5.0-0.32","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","203","302353","0.0-5.0-1.32","1306","[""videos/slow_high_c4_teal.mov""]","j","response","false"
"","","","","","html-keyboard-response","204","303105","0.0-5.0-0.33","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","205","304590","0.0-5.0-1.33","1484","[""videos/med_low_c8_teal.mov""]","j","response","false"
"","","","","","html-keyboard-response","206","305092","0.0-5.0-0.34","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","207","306599","0.0-5.0-1.34","1506","[""videos/med_high_c3_purple_mirror.mov""]","f","response","false"
"","","","","","html-keyboard-response","208","307908","0.0-5.0-2.34-0.34","1308","<p>You can take a quick break now if you need it.</p>
      <p>Press the spacebar to continue.</p>"," ","",""
"","","","","","html-keyboard-response","209","308410","0.0-5.0-0.35","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","210","310683","0.0-5.0-1.35","2272","[""videos/slow_med_c4_tan_mirror.mov""]","f","response","false"
"","","","","","html-keyboard-response","211","311184","0.0-5.0-0.36","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","212","312617","0.0-5.0-1.36","1432","[""videos/med_high_c13_purple.mov""]","j","response","false"
"","","","","","html-keyboard-response","213","313369","0.0-5.0-0.37","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","214","314980","0.0-5.0-1.37","1610","[""videos/slow_med_c2_pink.mov""]","f","response","false"
"","","","","","html-keyboard-response","215","315733","0.0-5.0-0.38","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","216","317348","0.0-5.0-1.38","1613","[""videos/slow_high_c6_pink_mirror.mov""]","j","response","false"
"","","","","","html-keyboard-response","217","317849","0.0-5.0-0.39","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","218","319075","0.0-5.0-1.39","1224","[""videos/med_med_c14_teal.mov""]","j","response","false"
"","","","","","html-keyboard-response","219","320077","0.0-5.0-0.40","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","220","321486","0.0-5.0-1.40","1407","[""videos/slow_med_c5_tan.mov""]","j","response","false"
"","","","","","html-keyboard-response","221","322488","0.0-5.0-0.41","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","222","324018","0.0-5.0-1.41","1529","[""videos/slow_med_c3_tan.mov""]","f","response","false"
"","","","","","html-keyboard-response","223","324770","0.0-5.0-0.42","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","224","326480","0.0-5.0-1.42","1708","[""videos/fast_med_c14_purple_mirror.mov""]","f","response","false"
"","","","","","html-keyboard-response","225","326981","0.0-5.0-0.43","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","226","328490","0.0-5.0-1.43","1508","[""videos/slow_low_c12_teal.mov""]","j","response","false"
"","","","","","html-keyboard-response","227","329492","0.0-5.0-0.44","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","228","330780","0.0-5.0-1.44","1287","[""videos/slow_high_c13_tan_mirror.mov""]","j","response","false"
"","","","","","html-keyboard-response","229","331782","0.0-5.0-0.45","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","230","333370","0.0-5.0-1.45","1586","[""videos/med_low_c2_pink_mirror.mov""]","f","response","false"
"","","","","","html-keyboard-response","231","333872","0.0-5.0-0.46","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","232","335215","0.0-5.0-1.46","1341","[""videos/fast_high_c8_tan_mirror.mov""]","f","response","false"
"","","","","","html-keyboard-response","233","335716","0.0-5.0-0.47","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","234","337648","0.0-5.0-1.47","1930","[""videos/med_low_c9_tan.mov""]","j","response","false"
"","","","","","html-keyboard-response","235","338149","0.0-5.0-0.48","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","236","339881","0.0-5.0-1.48","1731","[""videos/fast_med_c13_teal_mirror.mov""]","f","response","false"
"","","","","","html-keyboard-response","237","340883","0.0-5.0-0.49","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","238","342573","0.0-5.0-1.49","1689","[""videos/slow_med_c5_pink_mirror.mov""]","j","response","false"
"","","","","","html-keyboard-response","239","343075","0.0-5.0-0.50","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","240","344844","0.0-5.0-1.50","1767","[""videos/fast_low_c15_teal_mirror.mov""]","j","response","false"
"","","","","","html-keyboard-response","241","345845","0.0-5.0-0.51","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","242","347297","0.0-5.0-1.51","1451","[""videos/slow_high_c1_teal_mirror.mov""]","f","response","false"
"","","","","","html-keyboard-response","243","347799","0.0-5.0-0.52","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","244","349246","0.0-5.0-1.52","1445","[""videos/fast_low_c17_purple.mov""]","j","response","false"
"","","","","","html-keyboard-response","245","349747","0.0-5.0-0.53","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","246","351044","0.0-5.0-1.53","1296","[""videos/med_med_c14_pink_mirror.mov""]","j","response","false"
