"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","response","task","test_trial"
"","","","","","html-keyboard-response","334","619108","0.0-5.0-0.96","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","335","621576","0.0-5.0-1.96","2467","[""videos/fast_low_c15_tan_mirror.mov""]","j","response","false"
"","","","","","html-keyboard-response","336","622579","0.0-5.0-0.97","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","337","624515","0.0-5.0-1.97","1935","[""videos/slow_low_c2_tan.mov""]","f","response","false"
"","","","","","html-keyboard-response","338","625517","0.0-5.0-0.98","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","339","629892","0.0-5.0-1.98","4374","[""videos/fast_med_c15_purple.mov""]","j","response","false"
"","","","","","html-keyboard-response","340","630394","0.0-5.0-0.99","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","341","632637","0.0-5.0-1.99","2242","[""videos/slow_med_c3_tan_mirror.mov""]","f","response","false"
"","","","","","html-keyboard-response","342","633139","0.0-5.0-0.100","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","343","635108","0.0-5.0-1.100","1968","[""videos/slow_high_c2_tan_mirror.mov""]","f","response","false"
"","","","","","html-keyboard-response","344","635860","0.0-5.0-0.101","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","345","638826","0.0-5.0-1.101","2964","[""videos/fast_low_c17_teal_mirror.mov""]","j","response","false"
"","","","","","html-keyboard-response","346","639578","0.0-5.0-0.102","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","347","641510","0.0-5.0-1.102","1930","[""videos/slow_high_c3_teal_mirror.mov""]","j","response","false"
"","","","","","html-keyboard-response","348","642512","0.0-5.0-0.103","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","349","648482","0.0-5.0-1.103","5969","[""videos/slow_low_c3_purple_mirror.mov""]","j","response","false"
"","","","","","html-keyboard-response","350","649235","0.0-5.0-0.104","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","351","651280","0.0-5.0-1.104","2044","[""videos/med_med_c7_tan.mov""]","f","response","false"
"","","","","","html-keyboard-response","352","651782","0.0-5.0-0.105","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","353","653467","0.0-5.0-1.105","1683","[""videos/slow_low_c12_pink.mov""]","j","response","false"
"","","","","","html-keyboard-response","354","654217","0.0-5.0-0.106","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","355","657021","0.0-5.0-1.106","2802","[""videos/fast_low_c14_teal.mov""]","j","response","false"
"","","","","","html-keyboard-response","356","657523","0.0-5.0-0.107","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","357","659986","0.0-5.0-1.107","2462","[""videos/fast_high_c4_tan_mirror.mov""]","f","response","false"
"","","","","","html-keyboard-response","358","660988","0.0-5.0-0.108","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","359","662638","0.0-5.0-1.108","1649","[""videos/med_med_c11_teal.mov""]","j","response","false"
"","","","","","html-keyboard-response","360","663391","0.0-5.0-0.109","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","361","666044","0.0-5.0-1.109","2652","[""videos/med_high_c7_teal_mirror.mov""]","f","response","false"
"","","","","","html-keyboard-response","362","666796","0.0-5.0-0.110","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","363","669375","0.0-5.0-1.110","2577","[""videos/fast_med_c13_teal.mov""]","j","response","false"
"","","","","","html-keyboard-response","364","669876","0.0-5.0-0.111","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","365","671675","0.0-5.0-1.111","1797","[""videos/slow_med_c2_pink_mirror.mov""]","f","response","false"
"","","","","","html-keyboard-response","366","672678","0.0-5.0-0.112","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","367","675632","0.0-5.0-1.112","2953","[""videos/fast_med_c16_teal_mirror.mov""]","j","response","false"
"","","","","","html-keyboard-response","368","676635","0.0-5.0-0.113","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","369","678276","0.0-5.0-1.113","1640","[""videos/fast_med_c11_teal_mirror.mov""]","f","response","false"
"","","","","","html-keyboard-response","370","679279","0.0-5.0-0.114","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","371","680788","0.0-5.0-1.114","1507","[""videos/slow_low_c5_teal_mirror.mov""]","j","response","false"
"","","","","","html-keyboard-response","372","681744","0.0-5.0-2.114-0.114","956","<p>You can take a quick break now if you need it.</p>
      <p>Press the spacebar to continue.</p>"," ","",""
"","","","","","html-keyboard-response","373","682246","0.0-5.0-0.115","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","374","683956","0.0-5.0-1.115","1709","[""videos/slow_med_c3_purple.mov""]","f","response","false"
"","","","","","html-keyboard-response","375","684708","0.0-5.0-0.116","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","376","686124","0.0-5.0-1.116","1415","[""videos/slow_high_c6_purple.mov""]","j","response","false"
"","","","","","html-keyboard-response","377","686625","0.0-5.0-0.117","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","378","689093","0.0-5.0-1.117","2466","[""videos/fast_high_c17_tan.mov""]","j","response","false"
"","","","","","html-keyboard-response","379","689846","0.0-5.0-0.118","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","380","691964","0.0-5.0-1.118","2117","[""videos/med_low_c9_purple_mirror.mov""]","j","response","false"
"","","","","","html-keyboard-response","381","692716","0.0-5.0-0.119","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","382","695878","0.0-5.0-1.119","3161","[""videos/fast_low_c17_pink.mov""]","j","response","false"
"","","","","","html-keyboard-response","383","696380","0.0-5.0-0.120","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","384","698217","0.0-5.0-1.120","1836","[""videos/med_high_c3_tan_mirror.mov""]","f","response","false"
"","","","","","html-keyboard-response","385","699219","0.0-5.0-0.121","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","386","701502","0.0-5.0-1.121","2282","[""videos/med_low_c10_purple_mirror.mov""]","j","response","false"
"","","","","","html-keyboard-response","387","702004","0.0-5.0-0.122","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","388","705930","0.0-5.0-1.122","3925","[""videos/slow_med_c4_teal.mov""]","j","response","false"
"","","","","","html-keyboard-response","389","706432","0.0-5.0-0.123","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","390","707973","0.0-5.0-1.123","1539","[""videos/slow_low_c12_teal_mirror.mov""]","j","response","false"
"","","","","","html-keyboard-response","391","708475","0.0-5.0-0.124","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","392","710303","0.0-5.0-1.124","1827","[""videos/slow_low_c3_teal.mov""]","j","response","false"
"","","","","","html-keyboard-response","393","710805","0.0-5.0-0.125","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","394","714430","0.0-5.0-1.125","3624","[""videos/slow_high_c1_teal_mirror.mov""]","f","response","false"
"","","","","","html-keyboard-response","395","715183","0.0-5.0-0.126","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","396","718560","0.0-5.0-1.126","3376","[""videos/fast_med_c17_tan_mirror.mov""]","j","response","false"
"","","","","","html-keyboard-response","397","719313","0.0-5.0-0.127","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","398","722078","0.0-5.0-1.127","2764","[""videos/med_high_c5_teal_mirror.mov""]","j","response","false"
"","","","","","html-keyboard-response","399","722830","0.0-5.0-0.128","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","400","727646","0.0-5.0-1.128","4814","[""videos/fast_high_c15_teal_mirror.mov""]","f","response","false"
"","","","","","html-keyboard-response","401","728147","0.0-5.0-0.129","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","402","730111","0.0-5.0-1.129","1962","[""videos/med_med_c1_pink_mirror.mov""]","f","response","false"
"","","","","","html-keyboard-response","403","731112","0.0-5.0-0.130","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","404","732726","0.0-5.0-1.130","1613","[""videos/med_high_c1_teal_mirror.mov""]","f","response","false"
"","","","","","html-keyboard-response","405","733228","0.0-5.0-0.131","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","406","735295","0.0-5.0-1.131","2066","[""videos/med_low_c16_tan.mov""]","j","response","false"
"","","","","","html-keyboard-response","407","736296","0.0-5.0-0.132","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","408","740018","0.0-5.0-1.132","3721","[""videos/slow_med_c4_purple_mirror.mov""]","f","response","false"
"","","","","","html-keyboard-response","409","740521","0.0-5.0-0.133","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","410","742790","0.0-5.0-1.133","2268","[""videos/med_low_c5_purple_mirror.mov""]","j","response","false"
"","","","","","html-keyboard-response","411","743541","0.0-5.0-0.134","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","412","745449","0.0-5.0-1.134","1906","[""videos/med_high_c1_pink.mov""]","j","response","false"
"","","","","","html-keyboard-response","413","746387","0.0-5.0-2.134-0.134","938","<p>You can take a quick break now if you need it.</p>
      <p>Press the spacebar to continue.</p>"," ","",""
"","","","","","html-keyboard-response","414","746889","0.0-5.0-0.135","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","415","748612","0.0-5.0-1.135","1721","[""videos/fast_high_c13_pink_mirror.mov""]","j","response","false"
"","","","","","html-keyboard-response","416","749614","0.0-5.0-0.136","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","417","751231","0.0-5.0-1.136","1615","[""videos/slow_low_c7_pink.mov""]","j","response","false"
"","","","","","html-keyboard-response","418","752232","0.0-5.0-0.137","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","419","753702","0.0-5.0-1.137","1468","[""videos/slow_med_c10_purple_mirror.mov""]","j","response","false"
"","","","","","html-keyboard-response","420","754453","0.0-5.0-0.138","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","421","756751","0.0-5.0-1.138","2296","[""videos/fast_med_c16_purple.mov""]","f","response","false"
"","","","","","html-keyboard-response","422","757503","0.0-5.0-0.139","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","423","759972","0.0-5.0-1.139","2468","[""videos/fast_med_c16_pink_mirror.mov""]","j","response","false"
"","","","","","html-keyboard-response","424","760473","0.0-5.0-0.140","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","425","762147","0.0-5.0-1.140","1672","[""videos/slow_med_c1_purple.mov""]","f","response","false"
"","","","","","html-keyboard-response","426","763148","0.0-5.0-0.141","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","427","764951","0.0-5.0-1.141","1802","[""videos/slow_high_c1_purple_mirror.mov""]","f","response","false"
"","","","","","html-keyboard-response","428","765453","0.0-5.0-0.142","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","429","766868","0.0-5.0-1.142","1413","[""videos/slow_high_c1_pink.mov""]","f","response","false"
"","","","","","html-keyboard-response","430","767870","0.0-5.0-0.143","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","431","770605","0.0-5.0-1.143","2734","[""videos/med_low_c10_pink.mov""]","j","response","false"
"","","","","","html-keyboard-response","432","771757","0.0-6.0","1151","<p>You can take a quick break now if you need it.</p>
      <p>Press the spacebar to continue.</p>"," ","",""
"","","","","","html-keyboard-response","433","772509","0.0-7.0-0.0","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","434","776169","0.0-7.0-1.0","3658","[""videos/med_low_c10_white.mov""]","j","response","false"
"","","","","","html-keyboard-response","435","777171","0.0-7.0-0.1","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","436","779817","0.0-7.0-1.1","2644","[""videos/fast_high_c11_white_mirror.mov""]","j","response","false"
"","","","","","html-keyboard-response","437","780569","0.0-7.0-0.2","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","438","782295","0.0-7.0-1.2","1724","[""videos/fast_med_c11_white.mov""]","f","response","false"
"","","","","","html-keyboard-response","439","783297","0.0-7.0-0.3","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","440","786365","0.0-7.0-1.3","3067","[""videos/med_high_c8_white_mirror.mov""]","f","response","false"
"","","","","","html-keyboard-response","441","786867","0.0-7.0-0.4","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","442","788324","0.0-7.0-1.4","1456","[""videos/slow_high_c1_white_mirror.mov""]","f","response","false"
"","","","","","html-keyboard-response","443","789076","0.0-7.0-0.5","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","444","791473","0.0-7.0-1.5","2396","[""videos/fast_low_c15_white.mov""]","j","response","false"
"","","","","","html-keyboard-response","445","792475","0.0-7.0-0.6","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","446","800026","0.0-7.0-1.6","7550","[""videos/fast_med_c14_white_mirror.mov""]","j","response","false"
"","","","","","html-keyboard-response","447","801028","0.0-7.0-0.7","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","448","802524","0.0-7.0-1.7","1494","[""videos/fast_high_c12_white.mov""]","j","response","false"
"","","","","","html-keyboard-response","449","803275","0.0-7.0-0.8","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","450","805202","0.0-7.0-1.8","1926","[""videos/fast_med_c13_white.mov""]","j","response","false"
"","","","","","html-keyboard-response","451","805953","0.0-7.0-0.9","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","452","807359","0.0-7.0-1.9","1404","[""videos/med_med_c14_white_mirror.mov""]","j","response","false"
"","","","","","html-keyboard-response","453","808361","0.0-7.0-0.10","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","454","809639","0.0-7.0-1.10","1277","[""videos/slow_high_c13_white.mov""]","j","response","false"
"","","","","","html-keyboard-response","455","821553","0.0-7.0-2.10-0.10","11914","<p>You can take a quick break now if you need it.</p>
      <p>Press the spacebar to continue.</p>"," ","",""
"","","","","","html-keyboard-response","456","822054","0.0-7.0-0.11","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","457","824603","0.0-7.0-1.11","2547","[""videos/fast_low_c12_white_mirror.mov""]","j","response","false"
"","","","","","html-keyboard-response","458","825604","0.0-7.0-0.12","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","459","827297","0.0-7.0-1.12","1691","[""videos/med_high_c1_white_mirror.mov""]","f","response","false"
"","","","","","html-keyboard-response","460","828299","0.0-7.0-0.13","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","461","829772","0.0-7.0-1.13","1472","[""videos/med_med_c1_white_mirror.mov""]","f","response","false"
"","","","","","html-keyboard-response","462","830524","0.0-7.0-0.14","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","463","832804","0.0-7.0-1.14","2279","[""videos/med_med_c8_white.mov""]","j","response","false"
"","","","","","html-keyboard-response","464","833805","0.0-7.0-0.15","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","465","835312","0.0-7.0-1.15","1506","[""videos/fast_high_c17_white_mirror.mov""]","j","response","false"
"","","","","","html-keyboard-response","466","835813","0.0-7.0-0.16","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","467","837343","0.0-7.0-1.16","1528","[""videos/slow_med_c7_white_mirror.mov""]","j","response","false"
"","","","","","html-keyboard-response","468","837844","0.0-7.0-0.17","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","469","840272","0.0-7.0-1.17","2426","[""videos/slow_high_c2_white_mirror.mov""]","j","response","false"
"","","","","","html-keyboard-response","470","840774","0.0-7.0-0.18","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","471","842696","0.0-7.0-1.18","1921","[""videos/fast_med_c15_white_mirror.mov""]","j","response","false"
"","","","","","html-keyboard-response","472","843197","0.0-7.0-0.19","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","473","846877","0.0-7.0-1.19","3678","[""videos/slow_low_c1_white.mov""]","j","response","false"
"","","","","","html-keyboard-response","474","847379","0.0-7.0-0.20","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","475","849040","0.0-7.0-1.20","1659","[""videos/slow_high_c3_white.mov""]","j","response","false"
"","","","","","html-keyboard-response","476","850041","0.0-7.0-0.21","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","477","851402","0.0-7.0-1.21","1360","[""videos/slow_med_c5_white.mov""]","j","response","false"
"","","","","","html-keyboard-response","478","852403","0.0-7.0-0.22","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","479","854768","0.0-7.0-1.22","2364","[""videos/med_high_c13_white.mov""]","j","response","false"
"","","","","","html-keyboard-response","480","855769","0.0-7.0-0.23","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","481","857670","0.0-7.0-1.23","1899","[""videos/med_high_c6_white_mirror.mov""]","f","response","false"
"","","","","","html-keyboard-response","482","858422","0.0-7.0-0.24","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","483","862411","0.0-7.0-1.24","3988","[""videos/fast_low_c16_white_mirror.mov""]","j","response","false"
"","","","","","html-keyboard-response","484","863163","0.0-7.0-0.25","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","485","864977","0.0-7.0-1.25","1812","[""videos/slow_med_c4_white.mov""]","j","response","false"
"","","","","","html-keyboard-response","486","865729","0.0-7.0-0.26","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","487","867466","0.0-7.0-1.26","1736","[""videos/slow_low_c4_white.mov""]","j","response","false"
"","","","","","html-keyboard-response","488","868469","0.0-7.0-0.27","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","489","870305","0.0-7.0-1.27","1836","[""videos/fast_high_c4_white.mov""]","f","response","false"
"","","","","","html-keyboard-response","490","870807","0.0-7.0-0.28","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","491","872842","0.0-7.0-1.28","2034","[""videos/med_med_c6_white_mirror.mov""]","j","response","false"
"","","","","","html-keyboard-response","492","873594","0.0-7.0-0.29","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","493","875083","0.0-7.0-1.29","1487","[""videos/fast_high_c15_white.mov""]","j","response","false"
"","","","","","html-keyboard-response","494","875835","0.0-7.0-0.30","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","495","879992","0.0-7.0-1.30","4155","[""videos/med_low_c2_white_mirror.mov""]","f","response","false"
"","","","","","html-keyboard-response","496","880812","0.0-7.0-2.30-0.30","820","<p>You can take a quick break now if you need it.</p>
      <p>Press the spacebar to continue.</p>"," ","",""
"","","","","","html-keyboard-response","497","881314","0.0-7.0-0.31","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","498","883138","0.0-7.0-1.31","1822","[""videos/slow_low_c2_white.mov""]","f","response","false"
"","","","","","html-keyboard-response","499","883890","0.0-7.0-0.32","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","500","885431","0.0-7.0-1.32","1539","[""videos/fast_high_c8_white.mov""]","f","response","false"
"","","","","","html-keyboard-response","501","885933","0.0-7.0-0.33","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","502","887484","0.0-7.0-1.33","1550","[""videos/med_low_c7_white.mov""]","f","response","false"
"","","","","","html-keyboard-response","503","887985","0.0-7.0-0.34","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","504","889413","0.0-7.0-1.34","1427","[""videos/slow_med_c3_white.mov""]","f","response","false"
"","","","","","html-keyboard-response","505","890416","0.0-7.0-0.35","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","506","893501","0.0-7.0-1.35","3084","[""videos/med_high_c7_white.mov""]","j","response","false"
"","","","","","html-keyboard-response","507","894003","0.0-7.0-0.36","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","508","895490","0.0-7.0-1.36","1486","[""videos/fast_low_c5_white.mov""]","f","response","false"
"","","","","","html-keyboard-response","509","895991","0.0-7.0-0.37","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","510","898374","0.0-7.0-1.37","2381","[""videos/fast_low_c14_white_mirror.mov""]","f","response","false"
"","","","","","html-keyboard-response","511","899376","0.0-7.0-0.38","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","512","902060","0.0-7.0-1.38","2683","[""videos/med_med_c7_white.mov""]","f","response","false"
"","","","","","html-keyboard-response","513","903062","0.0-7.0-0.39","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","514","906508","0.0-7.0-1.39","3445","[""videos/slow_high_c4_white.mov""]","f","response","false"
"","","","","","html-keyboard-response","515","907259","0.0-7.0-0.40","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","516","909077","0.0-7.0-1.40","1816","[""videos/slow_med_c2_white_mirror.mov""]","f","response","false"
"","","","","","html-keyboard-response","517","909579","0.0-7.0-0.41","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","518","911696","0.0-7.0-1.41","2116","[""videos/slow_low_c3_white.mov""]","j","response","false"
"","","","","","html-keyboard-response","519","912698","0.0-7.0-0.42","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","520","914455","0.0-7.0-1.42","1756","[""videos/fast_med_c17_white.mov""]","j","response","false"
"","","","","","html-keyboard-response","521","915206","0.0-7.0-0.43","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","522","917026","0.0-7.0-1.43","1819","[""videos/slow_high_c6_white_mirror.mov""]","j","response","false"
"","","","","","html-keyboard-response","523","918028","0.0-7.0-0.44","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","524","919849","0.0-7.0-1.44","1819","[""videos/med_low_c5_white.mov""]","j","response","false"
"","","","","","html-keyboard-response","525","920350","0.0-7.0-0.45","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","526","922198","0.0-7.0-1.45","1846","[""videos/med_med_c4_white_mirror.mov""]","j","response","false"
"","","","","","html-keyboard-response","527","922700","0.0-7.0-0.46","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","528","924579","0.0-7.0-1.46","1878","[""videos/fast_low_c17_white.mov""]","j","response","false"
"","","","","","html-keyboard-response","529","925331","0.0-7.0-0.47","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","530","927423","0.0-7.0-1.47","2091","[""videos/med_low_c8_white_mirror.mov""]","f","response","false"
"","","","","","html-keyboard-response","531","927925","0.0-7.0-0.48","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","532","929364","0.0-7.0-1.48","1438","[""videos/med_med_c11_white.mov""]","j","response","false"
"","","","","","html-keyboard-response","533","930366","0.0-7.0-0.49","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","534","932577","0.0-7.0-1.49","2210","[""videos/fast_med_c6_white_mirror.mov""]","f","response","false"
"","","","","","html-keyboard-response","535","933329","0.0-7.0-0.50","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","536","935840","0.0-7.0-1.50","2510","[""videos/med_high_c5_white.mov""]","f","response","false"
"","","","","","html-keyboard-response","537","937549","0.0-7.0-2.50-0.50","1709","<p>You can take a quick break now if you need it.</p>
      <p>Press the spacebar to continue.</p>"," ","",""
"","","","","","html-keyboard-response","538","938051","0.0-7.0-0.51","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","539","940998","0.0-7.0-1.51","2946","[""videos/fast_high_c13_white_mirror.mov""]","j","response","false"
"","","","","","html-keyboard-response","540","941999","0.0-7.0-0.52","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","541","943612","0.0-7.0-1.52","1612","[""videos/slow_low_c5_white_mirror.mov""]","j","response","false"
"","","","","","html-keyboard-response","542","944113","0.0-7.0-0.53","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","543","945925","0.0-7.0-1.53","1810","[""videos/slow_med_c1_white_mirror.mov""]","f","response","false"
"","","","","","html-keyboard-response","544","946677","0.0-7.0-0.54","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","545","948335","0.0-7.0-1.54","1657","[""videos/slow_low_c12_white_mirror.mov""]","j","response","false"
"","","","","","html-keyboard-response","546","949086","0.0-7.0-0.55","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","547","951123","0.0-7.0-1.55","2035","[""videos/med_med_c9_white.mov""]","j","response","false"
"","","","","","html-keyboard-response","548","951875","0.0-7.0-0.56","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","549","954541","0.0-7.0-1.56","2665","[""videos/med_low_c16_white.mov""]","j","response","false"
"","","","","","html-keyboard-response","550","955544","0.0-7.0-0.57","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","551","957164","0.0-7.0-1.57","1619","[""videos/med_high_c10_white.mov""]","j","response","false"
"","","","","","html-keyboard-response","552","957917","0.0-7.0-0.58","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","553","960062","0.0-7.0-1.58","2144","[""videos/fast_high_c10_white_mirror.mov""]","j","response","false"
