"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","response","task","test_trial"
"","","","","","video-keyboard-response","547","1282363","0.0-7.0-1.55","1444","[""videos/med_med_c14_white.mov""]","j","response","false"
"","","","","","html-keyboard-response","548","1283115","0.0-7.0-0.56","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","549","1284463","0.0-7.0-1.56","1347","[""videos/fast_low_c14_white_mirror.mov""]","f","response","false"
"","","","","","html-keyboard-response","550","1284964","0.0-7.0-0.57","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","551","1286337","0.0-7.0-1.57","1371","[""videos/med_med_c9_white.mov""]","j","response","false"
"","","","","","html-keyboard-response","552","1287089","0.0-7.0-0.58","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","553","1288193","0.0-7.0-1.58","1103","[""videos/med_med_c8_white.mov""]","j","response","false"
"","","","","","html-keyboard-response","554","1288944","0.0-7.0-0.59","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","555","1289983","0.0-7.0-1.59","1037","[""videos/med_low_c12_white_mirror.mov""]","j","response","false"
"","","","","","html-keyboard-response","556","1290985","0.0-7.0-0.60","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","557","1292255","0.0-7.0-1.60","1268","[""videos/fast_med_c17_white_mirror.mov""]","j","response","false"
"","","","","","html-keyboard-response","558","1293257","0.0-7.0-0.61","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","559","1294312","0.0-7.0-1.61","1053","[""videos/slow_low_c2_white_mirror.mov""]","j","response","false"
"","","","","","html-keyboard-response","560","1295064","0.0-7.0-0.62","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","561","1295964","0.0-7.0-1.62","899","[""videos/slow_low_c4_white.mov""]","j","response","false"
"","","","","","html-keyboard-response","562","1296967","0.0-7.0-0.63","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","563","1298097","0.0-7.0-1.63","1129","[""videos/fast_high_c13_white_mirror.mov""]","j","response","false"
"","","","","","html-keyboard-response","564","1298599","0.0-7.0-0.64","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","565","1299886","0.0-7.0-1.64","1286","[""videos/fast_low_c5_white_mirror.mov""]","f","response","false"
"","","","","","html-keyboard-response","566","1302888","0.0-8.0","3002","<p>Thank you for completing the experiment.</p>"," ","",""
